"X" "Y"
677358.803 4613016.4065
677358.554 4613017.6025
677366.864 4613019.272
677367.173 4613018.0955
677372.654 4613019.202
677374.7135 4613011.652
677374.741 4613011.5515
677376.3135 4613005.7915
677377.9035 4612999.9315
677377.9585 4612999.733
677378.245 4612998.702
677378.2535 4612998.6715
677381.553 4612987.3115
677360.453 4612981.972
677357.728 4612994.4735
677357.713 4612994.5425
677357.486 4612995.513
677357.463 4612995.6125
677356.1835 4613001.2925
677354.9535 4613007.2625
677353.184 4613015.2725
677358.803 4613016.4065
