"X" "Y"
675820.065 4612936.9575
675823.845 4612939.0775
675824.985 4612939.7075
675828.235 4612941.517
675829.405 4612942.167
675834.425 4612944.967
675835.6655 4612945.657
675837.2055 4612946.517
675838.2455 4612947.097
675842.055 4612940.127
675841.005 4612939.557
675840.765 4612939.427
675835.075 4612936.367
675830.645 4612933.977
675829.965 4612933.617
675828.635 4612936.027
675825.955 4612934.4675
675822.555 4612932.4875
675819.7445 4612930.9175
675819.205 4612931.8575
675818.465 4612933.1575
675817.915 4612934.0975
675817.195 4612935.3675
675820.065 4612936.9575
