"X" "Y"
677395.59 4615341.31
677394.32 4615342.17
677393.58 4615343.12
677393.09 4615344.46
677393.04 4615345.72
677393.38 4615346.98
677394.07 4615348.07
677394.93 4615348.83
677396.09 4615349.37
677397.13 4615349.55
677398.23 4615349.45
677399.13 4615349.15
677400.1 4615348.53
677400.81 4615347.76
677401.24 4615347.02
677401.52 4615346.15
677401.62 4615345.15
677401.41 4615343.93
677400.87 4615342.82
677400.07 4615341.94
677399.14 4615341.35
677397.97 4615341
677396.78 4615340.98
677395.59 4615341.31
