"X" "Y"
673769.2255 4612570.817
673769.6155 4612571.227
673772.5155 4612574.277
673774.9855 4612576.8665
673775.7355 4612576.1565
673776.6355 4612575.2965
673777.3555 4612576.0565
673779.5855 4612573.9265
673783.3755 4612570.3065
673788.515 4612565.396
673794.195 4612559.966
673799.285 4612555.116
673802.905 4612551.6455
673805.285 4612549.3755
673804.555 4612548.6155
673805.3365 4612547.8645
673805.235 4612547.7255
673803.155 4612544.8705
673802.7945 4612545.2155
673799.8945 4612542.166
673795.4745 4612537.526
673796.3945 4612536.646
673793.5345 4612533.646
673791.284 4612531.286
673790.3645 4612532.166
673789.5645 4612532.926
673788.8745 4612532.206
673786.5245 4612534.456
673782.9145 4612537.9065
673777.8045 4612542.7865
673772.1345 4612548.1965
673767.055 4612553.047
673763.205 4612556.737
673761.385 4612558.467
673758.345 4612555.277
673753.5945 4612559.828
673766.533 4612573.3995
673769.2255 4612570.817
