"X" "Y"
674736.536 4613456.3015
674737.856 4613456.8115
674738.206 4613458.0015
674743.696 4613456.4015
674744.516 4613459.2015
674748.706 4613458.0115
674743.4955 4613442.0415
674743.4055 4613441.8415
674743.3655 4613441.6515
674743.1955 4613441.2915
674743.0555 4613441.0815
674742.8855 4613440.8115
674742.7455 4613440.6615
674742.5655 4613440.5015
674742.3255 4613440.3115
674741.9355 4613440.0215
674731.2855 4613436.082
674728.1655 4613444.462
674727.6355 4613445.892
674727.1955 4613447.072
674725.336 4613452.062
674724.406 4613454.572
674722.536 4613459.602
674733.876 4613463.752
674736.536 4613456.3015
