"X" "Y"
675276.0115 4611904.759
675277.0115 4611906.259
675277.5415 4611907.059
675280.042 4611910.819
675280.355 4611911.297
675280.402 4611911.369
675282.392 4611914.359
675283.2755 4611913.774
675284.552 4611912.929
675284.6265 4611912.88
675284.962 4611913.389
675285.102 4611913.609
675290.892 4611909.7685
675290.752 4611909.5685
675290.4115 4611909.049
675292.0105 4611907.9965
675292.7215 4611907.5285
675290.6915 4611904.4585
675287.8115 4611900.0985
675286.1315 4611897.5285
675284.8015 4611895.4985
675284.2215 4611894.5985
675284.1425 4611894.478
675282.951 4611892.6585
675277.6015 4611896.229
675275.9415 4611897.329
675275.8515 4611897.389
675277.0515 4611899.189
675273.767 4611901.372
675273.8315 4611901.469
675275.9315 4611904.639
675276.0115 4611904.759
675281.7815 4611905.039
675279.3615 4611901.389
675282.0015 4611899.629
675284.4315 4611903.2685
675281.7815 4611905.039
