"X" "Y"
676312.2855 4612571.761
676311.8185 4612572.362
676320.6635 4612579.1615
676321.1765 4612578.5815
676323.0665 4612580.0315
676326.1145 4612582.375
676326.2265 4612582.4615
676327.245 4612583.2385
676327.9565 4612583.7815
676328.6165 4612584.291
676329.2965 4612584.641
676329.9665 4612584.901
676330.5265 4612584.961
676331.1165 4612585.001
676331.9165 4612584.831
676332.5865 4612584.471
676333.2165 4612583.991
676333.6865 4612583.561
676337.01 4612579.1105
676337.525 4612579.525
676341.9325 4612573.6245
676341.4025 4612573.2285
676342.9165 4612571.201
676344.796 4612568.6905
676341.646 4612566.281
676341.406 4612566.091
676337.226 4612562.891
676329.086 4612556.661
676326.6755 4612554.811
676322.5955 4612551.6915
676319.7055 4612555.4915
676316.566 4612559.6115
676315.066 4612561.584
676314.916 4612561.7815
676313.836 4612563.1915
676312.7295 4612564.6435
676311.756 4612565.9215
676309.146 4612569.3515
676312.2855 4612571.761
