"X" "Y"
676787.945 4615836.3715
676778.915 4615836.4615
676778.8355 4615847.6215
676780.3755 4615847.5815
676780.3455 4615853.1115
676781.7555 4615853.0515
676781.796 4615858.6515
676783.206 4615858.6615
676783.176 4615864.1515
676784.666 4615864.1115
676784.596 4615869.6915
676785.916 4615869.7115
676785.9365 4615875.4815
676787.4065 4615875.4715
676787.3365 4615880.9615
676788.8465 4615881.0015
676788.7665 4615886.4815
676790.1465 4615886.5015
676790.057 4615892.0015
676791.437 4615892.0215
676791.3075 4615908.7115
676800.4475 4615908.6615
676800.727 4615892.041
676799.137 4615892.001
676799.1065 4615886.531
676797.6965 4615886.4815
676797.7465 4615880.881
676796.3665 4615880.9215
676796.4165 4615875.411
676795.0365 4615875.4115
676794.996 4615869.6815
676793.586 4615869.6315
676793.646 4615864.1515
676792.226 4615864.0815
676792.206 4615858.5715
676790.796 4615858.5815
676790.8255 4615853.0015
676789.4055 4615852.9715
676789.3455 4615847.5015
676787.8855 4615847.5415
676787.945 4615836.3715
