"X" "Y"
675769.2105 4611809.6945
675769.291 4611809.824
675771.931 4611814.074
675778.7515 4611825.034
675784.902 4611819.594
675784.9815 4611819.5235
675786.881 4611817.8535
675789.4815 4611820.2635
675801.2715 4611827.053
675802.185 4611826.2795
675802.2515 4611826.223
675805.123 4611823.6545
675805.9915 4611824.513
675807.9215 4611822.793
675807.113 4611821.8745
675810.2115 4611819.103
675811.5315 4611817.923
675810.3045 4611816.553
675810.381 4611814.443
675807.999 4611812.145
675808.851 4611811.263
675805.561 4611808.093
675804.7105 4611808.9735
675804.161 4611808.443
675802.374 4611806.72
675803.221 4611805.843
675797.5405 4611800.363
675796.697 4611801.247
675794.273 4611798.911
675795.1205 4611798.0235
675791.8305 4611794.8535
675790.9735 4611795.73
675789.1205 4611793.9435
675787.0105 4611793.939
675785.9605 4611792.7135
675785.7605 4611792.4835
675784.2405 4611793.8035
675784.2805 4611793.9335
675781.04 4611796.733
675780.2405 4611795.8035
675778.4405 4611797.3635
675779.312 4611798.2255
675776.247 4611800.8735
675776.1305 4611800.974
675773.8025 4611802.986
675773.0005 4611802.064
675769.4305 4611805.144
675770.2305 4611806.0735
675768.541 4611807.534
675768.101 4611807.914
675769.2105 4611809.6945
