"X" "Y"
676958.671 4612579.6405
676959.9695 4612580.443
676961.1395 4612581.163
676962.3995 4612579.1025
676962.8785 4612578.322
676964.339 4612575.9425
676965.939 4612573.3325
676966.32 4612572.713
676968.238 4612569.592
676969.049 4612568.2725
676972.218 4612563.092
676973.019 4612561.7825
676971.2265 4612560.6865
676968.0175 4612558.7245
676966.026 4612557.5065
676961.4885 4612554.732
676955.6185 4612551.143
676953.5495 4612554.5635
676951.887 4612557.312
676950.3985 4612559.773
676950.2715 4612559.985
676948.9815 4612562.135
676948.4485 4612563.023
676947.5595 4612564.4935
676945.709 4612567.553
676944.3845 4612569.746
676943.909 4612570.5335
676946.429 4612572.083
676951.319 4612575.103
676953.269 4612576.303
676954.159 4612576.853
676958.671 4612579.6405
