"X" "Y"
677059.9585 4613174.3115
677059.8275 4613174.062
677056.8675 4613169.552
677059.857 4613167.922
677056.677 4613162.712
677051.027 4613165.8125
677051.367 4613166.2725
677046.867 4613169.6825
677039.2375 4613175.463
677038.6475 4613175.823
677035.1675 4613178.073
677035.281 4613178.3715
677035.8125 4613179.771
677036.2335 4613180.8805
677036.9055 4613182.65
677038.2085 4613186.0825
677038.869 4613187.8225
677039.1055 4613188.444
677039.819 4613190.3225
677040.248 4613191.453
677040.898 4613191.683
677044.406 4613189.4195
677046.096 4613188.3295
677046.928 4613187.7925
677048.769 4613186.605
677052.7875 4613184.0125
677054.948 4613182.5935
677056.74 4613181.4165
677057.73 4613180.7665
677059.5105 4613179.5965
677061.9075 4613178.022
677059.9585 4613174.3115
