"X" "Y"
674950.9975 4611485.2065
674954.2375 4611482.0165
674961.7375 4611489.6065
674960.778 4611490.5365
674970.038 4611499.896
674970.998 4611498.976
674975.508 4611494.656
674975.548 4611489.116
674975.6575 4611478.036
674974.5475 4611476.906
674970.3175 4611472.586
674966.3875 4611476.416
674963.3075 4611473.2565
674984.5565 4611452.7855
674976.3165 4611444.286
674982.4365 4611438.3355
674980.606 4611436.4255
674983.046 4611434.0155
674976.306 4611427.0455
674958.0065 4611444.7765
674953.696 4611440.5165
674929.807 4611463.4875
674923.0365 4611456.4375
674907.997 4611470.878
674959.3285 4611523.7565
674974.3985 4611509.256
674950.9975 4611485.2065
