"X" "Y"
673818.787 4612929.596
673818.4365 4612930.657
673827.7065 4612933.6765
673828.056 4612932.608
673831.256 4612933.6485
673833.0965 4612934.2465
673834.1465 4612930.8465
673835.1205 4612927.718
673835.1365 4612927.6665
673835.1865 4612927.5065
673836.186 4612924.2765
673836.226 4612924.1465
673836.556 4612923.0865
673838.1395 4612917.9675
673838.186 4612917.8165
673838.266 4612917.4865
673838.636 4612916.3565
673839.836 4612912.496
673821.6755 4612906.6265
673819.9655 4612911.897
673819.9145 4612912.0565
673818.2195 4612917.298
673818.016 4612917.927
673817.98 4612918.0385
673816.676 4612922.067
673816.644 4612922.1665
673814.666 4612928.257
673818.787 4612929.596
