"X" "Y"
677241.604 4612693.7045
677242.044 4612697.5445
677242.574 4612702.0845
677242.58 4612702.135
677242.954 4612705.3745
677243.264 4612708.0745
677243.2825 4612708.2245
677243.3045 4612708.4045
677243.316 4612708.5045
677243.4545 4612709.7045
677244.315 4612717.0945
677244.3245 4612717.1745
677245.325 4612725.7845
677259.835 4612724.054
677259.3245 4612719.714
677259.0545 4612717.374
677260.1545 4612717.254
677263.5345 4612716.874
677263.2645 4612714.274
677263.0645 4612712.404
677262.3345 4612705.854
677262.024 4612703.044
677261.824 4612701.314
677261.674 4612699.904
677261.665 4612699.824
677260.734 4612691.514
677260.594 4612690.274
677241.464 4612692.4645
677241.604 4612693.7045
