"X" "Y"
673696.379 4613241.837
673696.045 4613242.872
673702.865 4613245.062
673703.194 4613244.024
673706.094 4613244.9545
673706.615 4613245.1215
673707.635 4613241.9415
673707.9955 4613240.8115
673708.835 4613238.1815
673710.555 4613232.8115
673712.6645 4613226.2315
673712.7245 4613226.0215
673714.1945 4613221.4515
673717.2345 4613211.941
673703.414 4613207.5115
673700.3745 4613217.022
673698.9145 4613221.592
673698.847 4613221.8025
673696.4345 4613229.312
673696.409 4613229.3935
673695.3475 4613232.7925
673695.335 4613232.832
673693.825 4613237.542
673693.7965 4613237.6325
673692.825 4613240.692
673693.445 4613240.8915
673696.379 4613241.837
