"X" "Y"
676483.175 4611843.4735
676486.475 4611841.3335
676490.025 4611839.0335
676494.285 4611836.273
676497.865 4611833.943
676501.165 4611831.813
676504.705 4611829.513
676506.915 4611828.083
676505.0645 4611825.363
676504.9445 4611825.173
676501.7745 4611820.323
676499.3645 4611816.713
676491.1145 4611822.0935
676476.4145 4611831.7835
676478.095 4611834.2835
676478.715 4611835.3535
676477.385 4611836.1935
676478.125 4611837.3435
676475.605 4611839.024
676472.565 4611841.044
676474.885 4611844.604
676479.735 4611845.7135
676483.175 4611843.4735
