"X" "Y"
675560.7615 4612552.3525
675560.472 4612551.8935
675560.362 4612551.7335
675558.0325 4612553.2335
675554.3825 4612555.5935
675554.4825 4612555.7535
675554.811 4612556.2615
675554.4425 4612556.5035
675551.8715 4612558.192
675551.3825 4612558.5135
675561.483 4612573.6035
675563.283 4612576.2935
675563.343 4612576.3835
675576.5025 4612567.7035
675576.443 4612567.613
675575.983 4612566.913
675571.8825 4612560.683
675569.2525 4612556.693
675564.702 4612549.7635
675563.754 4612550.3865
675561.255 4612552.028
675560.7615 4612552.3525
