"X" "Y"
673684.5635 4612515.199
673693.5335 4612513.809
673721.4635 4612509.498
673720.443 4612502.388
673713.623 4612503.468
673713.493 4612502.978
673710.783 4612503.4385
673710.833 4612503.8785
673706.993 4612504.4285
673704.513 4612504.8485
673704.313 4612504.8785
673701.803 4612505.2385
673699.203 4612505.5885
673695.423 4612506.149
673695.383 4612505.889
673692.493 4612506.329
673692.513 4612506.589
673689.123 4612507.139
673686.123 4612507.549
673683.483 4612507.949
673684.133 4612512.339
673683.833 4612512.419
673681.383 4612512.779
673677.243 4612513.3795
673677.213 4612513.0895
673674.413 4612513.4995
673674.513 4612513.7895
673670.743 4612514.3895
673668.043 4612514.8095
673667.723 4612514.8695
673668.7935 4612521.9695
673685.2035 4612519.569
673684.5635 4612515.199
