"X" "Y"
674823.764 4613721.421
674832.6745 4613723.33
674833.035 4613723.408
674838.83465 4613724.6472
674848.5127 4613726.71515
674848.6345 4613726.7195
674848.6845 4613725.9895
674849.754 4613710.4195
674850.6935 4613696.7895
674847.2135 4613693.0995
674841.0435 4613693.1265
674831.2435 4613693.17
674831.2635 4613696.81
674831.2895 4613701.23
674831.2935 4613701.91
674831.314 4613704.82
674823.8535 4613704.83
674818.5535 4613704.8305
674812.1635 4613704.8405
674812.254 4613720.5305
674823.714 4613721.4105
674823.764 4613721.421
