"X" "Y"
676459.3745 4610507.9575
676459.3245 4610506.9775
676459.2845 4610506.2875
676456.5845 4610506.3375
676454.8545 4610506.3775
676454.8945 4610504.7175
676455.0145 4610500.0375
676458.9245 4610499.9775
676458.6745 4610495.6075
676457.5845 4610495.6775
676453.3245 4610495.8375
676453.1345 4610498.8975
676452.8745 4610500.1075
676451.8445 4610504.878
676451.7345 4610505.908
676451.8345 4610508.668
676451.925 4610511.208
676452.095 4610515.718
676459.785 4610515.3575
676459.3745 4610507.9575
