"X" "Y"
676554.651 4612571.9695
676554.0575 4612572.7245
676561.4575 4612578.0945
676562.037 4612577.3355
676567.348 4612581.194
676567.4175 4612581.2445
676569.61 4612582.8215
676569.0275 4612583.5845
676572.118 4612585.814
676572.7105 4612585.0505
676576.2 4612587.561
676575.608 4612588.324
676578.898 4612590.694
676583.898 4612589.874
676583.7385 4612588.928
676583.888 4612588.904
676589.7775 4612581.2635
676590.126 4612580.8015
676590.8875 4612581.3935
676596.3775 4612574.2635
676595.6095 4612573.675
676597.1055 4612571.732
676597.4275 4612571.3135
676594.8675 4612569.3035
676594.817 4612569.264
676594.6375 4612569.1235
676593.8175 4612568.4835
676589.877 4612565.3935
676589.8265 4612565.354
676587.777 4612563.7435
676581.057 4612558.474
676580.676 4612558.175
676579.287 4612558.814
676576.317 4612562.674
676581.757 4612566.864
676584.8675 4612569.264
676583.9875 4612570.394
676583.0175 4612571.664
676582.2075 4612571.044
676578.6675 4612575.634
676576.0875 4612573.644
676576.6075 4612572.964
676574.4275 4612571.284
676569.477 4612567.464
676567.397 4612565.8645
676566.877 4612566.5445
676565.507 4612565.4945
676564.267 4612564.5445
676566.377 4612561.8045
676570.047 4612557.034
676565.647 4612553.6445
676564.387 4612554.1545
676560.257 4612559.5145
676557.957 4612562.5645
676554.967 4612566.5345
676554.3985 4612567.2955
676554.317 4612567.4045
676552.207 4612570.1945
676552.71 4612570.56
676554.651 4612571.9695
