"X" "Y"
675701.215 4613298.0825
675704.635 4613296.9625
675707.985 4613295.862
675713.855 4613293.952
675717.205 4613292.852
675720.595 4613291.742
675723.835 4613290.682
675729.795 4613288.7315
675733.065 4613287.6615
675736.445 4613286.5515
675742.7355 4613284.461
675742.595 4613284.031
675739.857 4613275.6905
675736.2145 4613276.9015
675727.795 4613279.6815
675720.245 4613282.152
675711.805 4613284.912
675704.325 4613287.3625
675695.895 4613290.1125
675692.145 4613291.3425
675695.0255 4613300.1025
675701.215 4613298.0825
