"X" "Y"
675114.065 4613035.2485
675127.965 4613031.488
675131.865 4613030.428
675129.744 4613007.948
675121.584 4613009.5785
675116.304 4613010.6185
675108.224 4613012.2285
675113.545 4613033.2085
675114.065 4613035.2485
675121.8445 4613017.2285
675117.8845 4613017.9385
675117.3345 4613015.2185
675117.104 4613013.9885
675121.004 4613013.2385
675121.8445 4613017.2285
675123.2845 4613024.6485
675124.0045 4613028.3785
675120.0145 4613029.1185
675119.7845 4613027.9085
675119.3045 4613025.3485
675123.2845 4613024.6485
