"X" "Y"
677016.9075 4613527.025
677021.318 4613531.805
677023.328 4613530.025
677027.498 4613534.8745
677031.638 4613540.6845
677032.518 4613541.9045
677033.778 4613541.1745
677034.488 4613540.6845
677036.388 4613539.3645
677034.778 4613537.1045
677031.268 4613531.9945
677028.598 4613528.0945
677029.328 4613527.6945
677032.9875 4613525.3545
677028.3675 4613520.6745
677031.1375 4613517.6945
677029.5475 4613515.5045
677028.5975 4613514.2145
677026.3675 4613511.6145
677026.1375 4613511.9745
677025.8475 4613511.6745
677014.5075 4613524.435
677014.8175 4613524.765
677016.9075 4613527.025
677024.8075 4613523.2045
677027.1575 4613525.4945
677023.628 4613528.305
677022.1175 4613526.355
677024.8075 4613523.2045
