"X" "Y"
675866.6975 4612688.595
675871.9975 4612679.285
675876.377 4612671.5945
675880.027 4612665.2045
675874.857 4612662.3345
675867.707 4612658.355
675862.7665 4612655.605
675859.997 4612658.735
675856.957 4612662.165
675855.327 4612664.0155
675854.597 4612664.8355
675851.077 4612668.8255
675844.527 4612676.2355
675844.317 4612676.4755
675839.1075 4612686.026
675837.4975 4612687.686
675837.9875 4612690.786
675838.3075 4612692.886
675836.958 4612698.596
675835.758 4612703.636
675835.108 4612706.366
675831.9785 4612719.526
675831.0385 4612723.476
675834.9685 4612725.486
675851.959 4612734.2255
675852.939 4612731.8155
675855.199 4612726.2855
675855.399 4612725.7855
675857.7485 4612721.3955
675859.0085 4612710.8455
675855.178 4612708.8155
675866.6975 4612688.595
