"X" "Y"
676999.172 4612662.742
677000.807 4612663.784
677001.254 4612664.069
677009.524 4612669.3385
677012.144 4612671.008
677014.4725 4612672.4915
677016.6025 4612673.8415
677016.724 4612673.919
677019.2325 4612675.512
677027.77 4612680.9345
677028.1425 4612681.171
677029.7525 4612682.191
677031.0625 4612683.021
677033.9225 4612682.421
677034.7825 4612681.141
677035.691 4612679.79
677035.9925 4612679.341
677036.3435 4612678.822
677038.894 4612675.052
677039.7325 4612675.601
677040.8125 4612674.0005
677039.983 4612673.4415
677040.8425 4612672.1705
677042.7595 4612669.3385
677043.5925 4612669.9005
677045.322 4612667.3405
677044.4905 4612666.7795
677046.182 4612664.2805
677042.631 4612661.892
677039.462 4612659.7605
677038.3815 4612659.0315
677036.8705 4612658.013
677034.822 4612656.631
677034.7205 4612656.563
677032.812 4612655.281
677031.772 4612654.581
677033.6715 4612651.771
677037.4615 4612646.2105
677039.3915 4612643.3605
677041.2315 4612640.6505
677045.0415 4612635.0505
677047.021 4612632.1305
677042.931 4612629.3605
677041.961 4612630.8005
677036.671 4612627.2705
677033.851 4612625.391
677031.5535 4612623.857
677030.7395 4612623.313
677027.951 4612621.451
677024.2305 4612618.971
677021.011 4612623.771
677020.161 4612623.201
677018.481 4612625.701
677019.333 4612626.2725
677017.231 4612629.4115
677017.043 4612629.692
677016.191 4612629.1215
677014.431 4612631.7515
677015.2815 4612632.322
677011.2495 4612638.3405
677011.0015 4612638.7115
677008.003 4612643.1825
677007.1515 4612642.6115
677005.4215 4612645.1815
677006.2805 4612645.751
677004.8715 4612647.8515
677004.3095 4612648.69
677003.483 4612649.923
677002.6315 4612649.352
677001.0315 4612651.732
677001.889 4612652.3005
677000.4485 4612654.45
677000.0915 4612654.982
677000.0715 4612655.012
676998.142 4612657.902
676997.192 4612659.322
676997.722 4612661.822
676999.172 4612662.742
