"X" "Y"
675796.255 4611999.414
675796.525 4612001.4845
675796.307 4612001.724
675795.347 4612002.774
675796.872 4612004.1535
675796.8745 4612004.1745
675797.1395 4612006.2135
675796.867 4612006.514
675795.917 4612007.554
675797.501 4612008.9935
675797.657 4612010.194
675797.888 4612010.4635
675798.137 4612010.754
675802.057 4612008.474
675802.317 4612008.824
675805.167 4612008.274
675805.2065 4612008.2625
675809.107 4612007.154
675815.817 4612004.1735
675815.067 4612003.4735
675817.347 4612001.0135
675818.617 4611999.5935
675819.6265 4611992.2335
675820.3145 4611991.701
675826.7455 4611986.7215
675828.6165 4611985.273
675829.9365 4611984.273
675827.076 4611981.6835
675826.9765 4611981.593
675822.1875 4611977.252
675822.156 4611977.2235
675821.966 4611977.0535
675815.726 4611971.3935
675813.136 4611974.2335
675813.118 4611974.2535
675812.446 4611973.6435
675808.516 4611977.9635
675809.185 4611978.5725
675809.166 4611978.5935
675800.8865 4611987.694
675795.4965 4611993.544
675795.6065 4611994.424
675795.9055 4611996.724
675795.6965 4611996.954
675794.7265 4611998.024
675796.255 4611999.414
