"X" "Y"
676997.406 4611790.4085
676997.526 4611790.6785
677000.606 4611797.5185
677000.826 4611798.0185
677002.226 4611801.1085
677004.0265 4611805.1385
677005.6165 4611808.658
677010.0165 4611806.648
677015.6465 4611804.088
677020.1965 4611802.018
677018.666 4611798.668
677016.756 4611794.458
677015.266 4611791.178
677015.096 4611790.808
677015.036 4611790.678
677011.9055 4611783.788
677010.1555 4611779.938
677008.7555 4611776.868
677004.265 4611767.028
677000.855 4611768.228
676992.9455 4611771.0285
676989.2755 4611772.3185
676995.5855 4611786.3485
676995.7855 4611786.8085
676997.406 4611790.4085
