"X" "Y"
678324.2025 4613853.197
678333.6025 4613853.0065
678333.392 4613841.8865
678343.382 4613841.706
678353.822 4613841.516
678354.0125 4613846.916
678361.6625 4613846.7955
678361.6825 4613847.8955
678365.0825 4613847.8355
678365.0625 4613846.7355
678372.7125 4613846.6155
678372.632 4613841.3755
678372.63 4613841.225
678379.8925 4613841.095
678383.3525 4613841.045
678383.322 4613839.255
678383.192 4613830.745
678384.772 4613830.717
678384.892 4613830.715
678392.906 4613830.5825
678400.672 4613830.4545
678400.912 4613830.4545
678402.382 4613830.4245
678402.422 4613833.3245
678402.514 4613839.1525
678402.6025 4613844.8045
678402.7125 4613852.1845
678402.793 4613857.8345
678401.393 4613857.8545
678397.443 4613857.9245
678396.043 4613857.945
678396.133 4613863.595
678396.2435 4613871.515
678396.3335 4613877.165
678397.7335 4613877.135
678401.6835 4613877.0745
678401.7635 4613882.4045
678401.964 4613895.575
678403.3665 4613895.5525
678403.5045 4613904.425
678402.7545 4613904.435
678402.734 4613903.485
678399.034 4613903.545
678394.334 4613903.625
678385.794 4613903.7755
678385.804 4613904.8555
678384.604 4613904.8755
678384.504 4613896.4455
678384.484 4613894.6355
678381.024 4613894.6955
678373.724 4613894.8155
678373.724 4613894.6055
678373.6535 4613888.0055
678364.1635 4613888.196
678354.8935 4613888.376
678354.9435 4613890.146
678355.044 4613895.156
678344.2135 4613895.3665
678344.344 4613905.4065
678342.924 4613905.4165
678342.814 4613904.6165
678334.454 4613904.697
678325.954 4613904.797
678325.984 4613905.897
678325.164 4613905.917
678325.0935 4613897.237
678326.1835 4613897.207
678325.9735 4613886.437
678324.9135 4613886.397
678324.8435 4613884.187
678310.0235 4613884.3575
678310.0335 4613884.8775
678306.037 4613884.9775
678306.2375 4613896.087
678312.0535 4613895.9375
678313.6935 4613895.8875
678313.6935 4613897.2175
678312.9135 4613897.2875
678312.9735 4613899.8775
678312.3535 4613899.9275
678312.454 4613906.0875
678312.574 4613912.8675
678313.314 4613912.8775
678313.344 4613916.4875
678313.904 4613916.5475
678313.9275 4613918.0305
678314.6345 4613918.0675
678334.6545 4613917.657
678343.388 4613917.4845
678344.7955 4613917.4555
678355.4845 4613917.236
678355.4645 4613916.236
678355.404 4613910.216
678355.304 4613901.396
678362.784 4613901.276
678362.794 4613901.566
678366.194 4613901.516
678366.19 4613901.2075
678373.794 4613901.0555
678373.9045 4613910.0655
678373.9545 4613915.8555
678373.9745 4613916.2355
678384.7245 4613916.0555
678394.4845 4613915.885
678414.9145 4613915.5445
678414.8945 4613914.4445
678414.8045 4613908.2445
678414.694 4613901.2145
678414.654 4613898.5245
678414.604 4613895.3745
678414.564 4613892.5345
678414.494 4613887.9745
678415.304 4613887.9545
678415.2535 4613884.5745
678414.4435 4613884.5945
678414.3735 4613880.0245
678414.3235 4613876.8645
678409.3735 4613876.9445
678409.2935 4613871.5445
678409.8935 4613871.5345
678409.853 4613869.2145
678409.803 4613865.4345
678409.763 4613863.1145
678409.163 4613863.1245
678409.0765 4613857.7285
678414.033 4613857.644
678413.983 4613854.484
678413.9125 4613849.914
678414.7225 4613849.904
678414.6725 4613846.524
678413.8625 4613846.534
678413.8025 4613841.964
678413.7525 4613838.974
678413.7125 4613835.834
678413.672 4613833.514
678413.502 4613822.104
678413.462 4613819.2245
678392.741 4613819.5685
678383.1125 4613819.729
678372.3145 4613819.9085
678372.3515 4613822.8355
678372.412 4613826.3855
678372.472 4613830.3055
678372.4835 4613831.061
678372.552 4613835.5755
678369.862 4613835.5655
678369.832 4613834.4555
678356.482 4613834.696
678356.512 4613835.716
678353.762 4613835.766
678353.722 4613831.216
678354.772 4613831.186
678354.6215 4613826.486
678354.4215 4613820.205
678342.4205 4613820.405
678333.1555 4613820.5595
678333.392 4613832.0665
678328.372 4613832.1765
678328.392 4613832.7865
678325.052 4613832.7765
678325.002 4613831.9465
678323.7615 4613831.9665
678323.7415 4613831.2365
678321.9315 4613831.257
678321.8215 4613829.877
678311.2515 4613829.997
678311.2515 4613830.047
678311.372 4613838.237
678311.812 4613838.227
678311.902 4613841.137
678312.722 4613841.117
678312.772 4613842.177
678311.022 4613842.187
678305.265 4613842.2475
678305.4695 4613853.5675
678324.2025 4613853.197
