"X" "Y"
676951.023 4614057.699
676951.388 4614058.511
676951.559 4614058.891
676953.133 4614058.399
676953.8735 4614060.909
676952.6275 4614061.2775
676953.0935 4614062.319
676953.5235 4614063.269
676953.6635 4614063.579
676953.6945 4614063.6485
676955.8835 4614068.519
676960.4335 4614066.719
676962.1035 4614067.409
676965.7835 4614065.619
676968.3235 4614064.3785
676966.715 4614059.008
676967.5735 4614058.7585
676965.653 4614052.5685
676964.8335 4614052.729
676963.393 4614047.919
676960.733 4614048.679
676960.143 4614048.849
676955.553 4614050.159
676954.543 4614050.449
676948.693 4614052.529
676950.503 4614056.549
676951.023 4614057.699
