"X" "Y"
674077.8495 4612331.7365
674079.2295 4612337.3165
674080.239 4612337.05
674098.7395 4612332.166
674097.4995 4612327.206
674097.485 4612327.147
674097.1295 4612325.726
674093.859 4612312.606
674093.148 4612312.7725
674091.209 4612313.226
674090.989 4612312.316
674086.259 4612313.416
674086.478 4612314.3325
674081.5275 4612315.491
674081.319 4612314.5765
674076.759 4612315.6365
674076.9785 4612316.555
674074.8885 4612317.044
674074.279 4612317.1865
674077.1695 4612328.9365
674077.8495 4612331.7365
