"X" "Y"
676023.435 4612580.5905
676028.455 4612580.48
676029.875 4612580.4485
676034.755 4612580.3395
676037.895 4612580.2695
676039.555 4612580.1705
676041.575 4612580.0495
676042.825 4612579.9295
676044.875 4612579.7595
676046.725 4612579.5995
676046.9845 4612579.576
676048.475 4612579.4395
676048.8855 4612579.4025
676052.575 4612579.069
676053.025 4612579.0275
676052.695 4612575.189
676053.495 4612575.129
676053.615 4612574.999
676053.695 4612574.729
676053.485 4612572.159
676053.355 4612571.909
676053.215 4612571.809
676052.415 4612571.879
676052.085 4612568.0905
676051.745 4612568.119
676051.545 4612568.139
676050.045 4612568.259
676047.935 4612568.429
676046.685 4612568.5295
676041.915 4612568.9195
676041.265 4612568.9795
676037.735 4612569.2595
676033.835 4612569.581
676032.765 4612569.6695
676028.9055 4612569.9835
676026.605 4612570.17
676022.5255 4612570.506
676020.7155 4612570.655
676021.575 4612580.6315
676023.435 4612580.5905
