"X" "Y"
675733.318 4611047.0015
675734.398 4611051.4815
675735.428 4611055.7615
675766.198 4611048.7905
675764.008 4611040.7105
675762.3975 4611034.7205
675758.0975 4611035.5505
675755.7775 4611036.1705
675753.5175 4611025.5205
675745.0875 4611027.401
675746.8775 4611035.491
675739.8675 4611037.081
675740.778 4611040.711
675740.818 4611040.891
675733.908 4611042.4715
675733.318 4611047.0015
675755.888 4611042.3005
675756.758 4611046.3805
675753.948 4611047.041
675752.998 4611042.891
675755.888 4611042.3005
675754.0875 4611034.0105
675754.8875 4611037.7805
675751.8375 4611038.441
675751.0175 4611034.761
675754.0875 4611034.0105
675744.818 4611044.791
675745.728 4611048.881
675743.168 4611049.481
675742.248 4611045.321
675744.818 4611044.791
