"X" "Y"
676256.818 4611809.8425
676257.601 4611810.46
676258.069 4611809.8785
676262.392 4611810.0025
676266.773 4611806.8695
676280.463 4611797.0895
676277.9325 4611793.6895
676275.6625 4611790.7295
676275.6325 4611790.6995
676274.5925 4611789.3395
676274.0425 4611788.6295
676273.6025 4611788.058
676259.965 4611797.777
676243.342 4611784.396
676241.862 4611785.539
676241.3225 4611785.1805
676240.8325 4611785.8705
676237.7925 4611790.1305
676237.3825 4611790.7005
676235.8125 4611792.9005
676256.818 4611809.8425
