"X" "Y"
678204.993 4614563.9835
678205.133 4614563.924
678211.2 4614561.3475
678213.62 4614560.3195
678208.1305 4614557.0725
678208.293 4614556.724
678209.293 4614555.124
678209.3905 4614554.9625
678211.3325 4614551.7435
678202.2525 4614546.374
678200.2905 4614549.5925
678200.2225 4614549.704
678197.7125 4614553.844
678197.003 4614555.074
678201.343 4614557.614
678202.203 4614556.164
678207.033 4614559.014
678200.443 4614561.294
678195.113 4614558.144
678193.913 4614560.164
678202.423 4614565.074
678204.993 4614563.9835
