"X" "Y"
676995.4125 4611678.968
676996.8025 4611681.148
677000.0525 4611679.478
677003.4325 4611677.7475
677007.8725 4611675.4675
677007.964 4611675.4205
677010.9425 4611673.8975
677020.771 4611668.8635
677021.6625 4611668.407
677020.322 4611666.337
677020.102 4611665.057
677020.842 4611664.577
677019.692 4611662.787
677019.472 4611661.597
677020.3215 4611661.047
677019.462 4611659.717
677020.021 4611659.357
677019.782 4611658.897
677019.9165 4611658.816
677018.732 4611656.887
677018.712 4611656.847
677019.445 4611656.3765
677018.232 4611654.507
677018.994 4611654.0165
677017.612 4611651.867
677017.3715 4611650.697
677018.0315 4611650.277
677016.9615 4611648.617
677016.741 4611647.526
677016.6615 4611647.577
677016.3905 4611647.7455
677016.2915 4611647.807
677013.2215 4611649.7875
677008.502 4611652.8275
677008.082 4611653.0975
677004.819 4611655.203
677003.2505 4611656.215
677003.092 4611656.3175
676996.412 4611660.578
676998.172 4611663.348
676998.742 4611664.248
676999.082 4611664.788
677001.5515 4611668.668
677001.672 4611668.8575
677002.8925 4611670.7875
676997.3925 4611674.398
676997.3625 4611674.418
676993.9425 4611676.658
676995.4125 4611678.968
