"X" "Y"
676358.221 4610730.9415
676358.312 4610731.2045
676360.0785 4610736.3225
676359.361 4610736.5715
676361.6015 4610743.0615
676362.32 4610742.814
676364.104 4610747.9805
676364.5115 4610749.1615
676368.2515 4610747.8715
676371.0415 4610746.9115
676374.0215 4610745.892
676374.4315 4610745.7515
676374.551 4610745.71
676375.9215 4610745.231
676376.9215 4610744.901
676377.3115 4610741.591
676377.319 4610741.5305
676377.7015 4610738.381
676378.0815 4610735.181
676378.531 4610731.431
676375.5515 4610731.0575
676375.651 4610730.281
676362.581 4610728.6415
676362.491 4610729.42
676359.871 4610729.0915
676359.241 4610728.5515
676357.591 4610730.4015
676358.221 4610730.9415
