"X" "Y"
675509.871 4612521.795
675511.191 4612524.1445
675514.1315 4612529.3345
675517.8115 4612535.8745
675520.3415 4612534.3145
675521.7915 4612533.4245
675524.0815 4612532.0145
675520.4915 4612525.9545
675523.931 4612523.7845
675527.8215 4612529.7045
675531.5515 4612527.404
675534.0515 4612525.874
675529.881 4612519.574
675525.041 4612512.2545
675520.7405 4612505.7545
675518.2705 4612507.3045
675514.751 4612509.4945
675519.631 4612517.0245
675516.461 4612519.0145
675512.051 4612511.1845
675511.501 4612511.5345
675508.361 4612513.485
675506.011 4612514.955
675509.871 4612521.795
