"X" "Y"
675879.1135 4613554.4185
675883.284 4613561.7985
675884.084 4613561.3185
675884.894 4613560.4685
675885.084 4613560.7085
675886.214 4613562.208
675886.554 4613562.038
675886.644 4613562.428
675889.514 4613560.938
675889.474 4613560.678
675891.574 4613560.118
675892.824 4613559.778
675892.164 4613556.228
675897.034 4613555.308
675897.134 4613554.918
675895.5235 4613549.968
675894.5035 4613550.358
675894.5135 4613550.608
675891.5735 4613551.138
675891.3135 4613551.188
675890.8835 4613548.328
675885.1435 4613550.418
675884.4235 4613549.118
675881.8135 4613544.3885
675876.4935 4613549.7785
675879.1135 4613554.4185
675886.824 4613557.838
675887.324 4613558.638
675885.824 4613560.028
675885.264 4613559.3485
675886.824 4613557.838
