"X" "Y"
676202.454 4611509.55
676202.784 4611513.65
676202.834 4611514.29
676203.034 4611516.79
676206.674 4611515.32
676207.144 4611515.12
676207.904 4611514.8
676211.354 4611513.38
676215.664 4611511.6395
676218.294 4611510.5495
676219.424 4611510.0995
676224.044 4611508.2195
676226.834 4611507.1295
676228.364 4611506.5095
676232.314 4611504.909
676232.834 4611504.699
676236.894 4611502.949
676240.0535 4611501.579
676242.5635 4611500.489
676238.0335 4611491.949
676234.6335 4611493.339
676228.5335 4611495.8695
676228.0935 4611496.0495
676226.0635 4611496.9195
676224.6535 4611497.5095
676220.2235 4611499.3195
676212.3035 4611502.65
676206.2935 4611505.16
676205.2235 4611505.59
676202.2435 4611506.82
676202.454 4611509.55
