"X" "Y"
675360.9035 4612293.668
675363.5035 4612297.598
675363.754 4612297.978
675366.174 4612301.638
675370.044 4612299.018
675371.544 4612298.008
675371.354 4612297.728
675368.9035 4612294.068
675371.0935 4612292.648
675371.5935 4612293.398
675371.2235 4612293.738
675372.6335 4612295.948
675375.5435 4612294.0375
675379.3535 4612291.5275
675378.8235 4612290.7275
675375.0435 4612284.9975
675375.3335 4612284.8275
675368.903 4612275.148
675364.343 4612278.088
675360.963 4612280.278
675354.7135 4612284.3185
675358.9535 4612290.728
675360.9035 4612293.668
675365.7135 4612280.918
675368.4235 4612285.068
675366.5435 4612286.378
675367.3935 4612287.658
675365.7135 4612288.758
675364.9035 4612287.528
675365.7035 4612286.968
675362.8635 4612282.828
675365.7135 4612280.918
