"X" "Y"
676621.345 4610497.503
676621.345 4610497.213
676621.345 4610494.643
676621.335 4610492.263
676621.3345 4610492.163
676621.315 4610487.4125
676621.3145 4610484.6625
676621.3145 4610484.5525
676621.3145 4610483.5925
676621.3145 4610481.4925
676621.3145 4610481.3725
676621.3245 4610475.1325
676614.8845 4610475.442
676612.7245 4610475.546
676609.4845 4610475.7015
676607.3845 4610475.802
676601.3245 4610476.0935
676594.8945 4610476.396
676592.7145 4610476.499
676589.6045 4610476.645
676587.5245 4610476.743
676581.3545 4610477.034
676576.3045 4610477.2525
676576.0445 4610477.264
676575.0945 4610477.307
676572.8845 4610477.408
676564.8345 4610477.7745
676565.276 4610487.2845
676563.5745 4610487.3745
676563.8245 4610492.7645
676565.5295 4610492.6745
676565.645 4610494.9945
676561.905 4610495.1845
676562.325 4610504.5845
676572.745 4610504.101
676574.795 4610504.006
676581.095 4610503.714
676587.565 4610503.4065
676589.705 4610503.304
676592.735 4610503.16
676594.875 4610503.0585
676601.075 4610502.7635
676607.095 4610502.487
676609.195 4610502.3905
676612.545 4610502.237
676614.555 4610502.145
676621.355 4610501.833
676621.345 4610498.273
676621.345 4610497.503
