"X" "Y"
676023.029 4613797.5765
676022.9915 4613797.4755
676020.4615 4613790.7155
676019.6115 4613788.4255
676019.4415 4613787.9455
676014.0515 4613788.9555
676004.6515 4613790.716
676002.6825 4613791.08
676002.2715 4613791.156
675993.8665 4613792.725
675993.8345 4613793.2445
675993.832 4613793.286
675993.553 4613797.8375
675993.1945 4613797.8215
675992.9615 4613802.876
675992.9475 4613803.186
675992.712 4613808.406
675996.322 4613807.646
676000.212 4613806.786
676014.8015 4613803.6955
676018.7515 4613802.2955
676024.1115 4613801.5655
676024.4815 4613801.4855
676023.7715 4613799.5755
676023.029 4613797.5765
