"X" "Y"
676996.1655 4611110.375
676996.3655 4611110.3155
676999.5565 4611109.3685
677002.835 4611108.395
677004.424 4611107.921
677004.554 4611107.8825
677005.2455 4611107.676
677006.255 4611107.3745
677008.766 4611106.6485
677009.195 4611106.5245
677013.765 4611105.0945
677013.265 4611103.2445
677013.035 4611102.3945
677011.325 4611096.0045
677010.999 4611094.7935
677005.705 4611096.3745
677004.335 4611096.7845
677003.995 4611095.6445
677002.105 4611096.215
677002.445 4611097.355
676999.395 4611098.265
676998.655 4611095.815
676998.9445 4611091.015
677001.0345 4611090.405
677001.3845 4611091.575
677003.2545 4611091.0145
677002.9045 4611089.8445
677009.5435 4611087.8745
677008.8945 4611084.2345
677008.2445 4611084.4045
677007.8545 4611083.0945
677006.6645 4611079.1045
677005.8145 4611079.3545
677005.0145 4611076.6445
676999.6945 4611078.225
676992.2345 4611080.445
676988.4795 4611081.5555
676988.289 4611084.6555
676988.1545 4611086.845
676988.0045 4611088.405
676987.385 4611095.265
676987.135 4611098.215
676989.4155 4611112.375
676991.6855 4611111.705
676996.1655 4611110.375
