"X" "Y"
675971.8505 4612004.1895
675977.0375 4612007.129
676000.698 4612005.008
676001.998 4612004.888
676001.2575 4611996.188
676000.187 4611983.538
675999.317 4611973.228
675999.0765 4611970.448
675997.7765 4611970.568
675990.544 4611971.2145
675988.4865 4611971.3985
675987.9965 4611972.2585
675988.177 4611974.2085
675986.827 4611974.3285
675985.537 4611976.5985
675985.737 4611978.7485
675984.237 4611978.8885
675983.067 4611980.9585
675983.237 4611982.8785
675981.907 4611982.9985
675980.977 4611984.6385
675981.147 4611986.5185
675979.847 4611986.6385
675979.447 4611987.339
675979.637 4611989.389
675978.207 4611989.519
675977.6075 4611990.579
675977.7875 4611992.549
675976.4175 4611992.679
675975.8975 4611993.599
675976.0675 4611995.449
675974.7775 4611995.569
675973.7375 4611997.409
675973.9275 4611999.459
675972.4975 4611999.589
675970.3675 4612003.349
675971.8505 4612004.1895
