"X" "Y"
674178.6805 4612277.698
674178.128 4612278.883
674181.7285 4612280.533
674182.2795 4612279.35
674182.369 4612279.391
674182.548 4612279.473
674184.028 4612280.154
674189.5195 4612282.6805
674190.1985 4612282.993
674194.53 4612284.98
674196.36 4612285.8185
674195.8185 4612287.0125
674199.4085 4612288.6625
674199.96 4612287.47
674201.729 4612288.2815
674207.1385 4612290.7625
674212.5805 4612293.2595
674214.1485 4612289.772
674215.7585 4612290.492
674218.4385 4612284.562
674216.8285 4612283.842
674217.6185 4612282.102
674218.5285 4612282.512
674219.8685 4612279.562
674221.1685 4612276.682
674220.2585 4612276.272
674221.028 4612274.562
674222.6285 4612275.282
674224.168 4612271.892
674225.338 4612269.292
674223.738 4612268.572
674225.326 4612265.046
674221.798 4612263.382
674219.738 4612262.432
674216.507 4612260.9535
674215.258 4612260.382
674213.8785 4612259.7505
674208.678 4612257.371
674208.5275 4612257.302
674206.5675 4612256.4025
674206.088 4612256.1815
674204.2875 4612255.3525
674202.5475 4612254.5525
674198.7075 4612252.7925
674199.2875 4612251.5325
674196.6775 4612250.3225
674191.4775 4612247.9125
674188.8775 4612246.713
674188.2875 4612247.993
674186.7775 4612247.303
674184.877 4612246.423
674183.1475 4612250.203
674180.7075 4612255.523
674180.5845 4612255.7915
674176.254 4612265.241
674176.198 4612265.363
674175.908 4612265.993
674174.218 4612269.6835
674171.958 4612274.6135
674176.83 4612276.8495
674178.6805 4612277.698
674212.288 4612271.172
674208.5485 4612279.2625
674190.898 4612271.093
674194.648 4612263.0025
674212.288 4612271.172
