"X" "Y"
677937.1435 4614613.792
677948.193 4614607.182
677950.873 4614605.5715
677951.833 4614605.0015
677954.523 4614603.3915
677957.743 4614598.1115
677945.9725 4614591.112
677928.2525 4614580.582
677925.5225 4614585.4025
677920.2525 4614588.5225
677913.3725 4614592.6045
677926.2265 4614614.538
677917.6015 4614619.5985
677920.1585 4614623.9605
677928.6135 4614618.9025
677937.1435 4614613.792
677940.41 4614599.47
677946.18 4614602.82
677945.75 4614603.08
677934.67 4614609.58
677925.9 4614594.61
677928.26 4614592.21
677931.47 4614594.13
677931 4614595.09
677939.81 4614600.37
677940.41 4614599.47
