"X" "Y"
676221.3225 4612796.145
676212.7525 4612790.7055
676210.8625 4612789.4955
676204.312 4612785.3355
676201.072 4612783.276
676199.052 4612781.986
676197.272 4612784.856
676194.282 4612789.696
676195.882 4612790.706
676204.0325 4612795.8355
676228.233 4612811.215
676228.343 4612811.005
676230.723 4612812.495
676237.123 4612812.305
676239.493 4612810.625
676239.653 4612810.795
676262.9825 4612793.764
676260.8225 4612790.704
676258.7825 4612787.794
676257.8525 4612786.474
676255.5225 4612788.164
676252.0725 4612790.6645
676252.0225 4612790.7045
676239.4125 4612799.8545
676237.3325 4612801.285
676236.6925 4612800.355
676236.1025 4612799.745
676235.4625 4612799.275
676234.4725 4612798.965
676233.4425 4612798.845
676232.7625 4612798.945
676232.2725 4612799.095
676231.7225 4612799.425
676230.9325 4612800.195
676230.0325 4612801.595
676227.9025 4612800.325
676221.3225 4612796.145
