"X" "Y"
676720.844 4615136.7105
676720.7545 4615142.2555
676721.0345 4615142.2605
676724.9145 4615142.3285
676729.0515 4615142.401
676735.0505 4615142.507
676738.8145 4615142.573
676741.4745 4615142.62
676745.5445 4615142.7
676745.7545 4615142.6995
676745.842 4615137.0995
676745.8955 4615133.6395
676745.923 4615131.8695
676745.9795 4615128.2495
676746.064 4615122.8395
676743.604 4615122.8395
676741.804 4615122.81
676739.124 4615122.76
676734.634 4615122.68
676727.704 4615122.56
676725.224 4615122.5215
676723.904 4615122.5005
676721.374 4615122.4505
676721.064 4615122.4445
676720.984 4615127.8605
676719.634 4615127.8405
676719.574 4615131.4605
676720.924 4615131.4805
676720.894 4615133.2505
676719.554 4615133.2305
676719.494 4615136.6905
676720.844 4615136.7105
