"X" "Y"
676777.2905 4615301.5665
676785.1835 4615302.342
676786.5265 4615302.474
676790.0105 4615302.817
676790.534 4615297.506
676792.024 4615297.653
676792.306 4615294.797
676791.809 4615294.748
676792.192 4615290.857
676792.689 4615290.906
676792.998 4615287.771
676791.505 4615287.624
676792.079 4615281.793
676793.572 4615281.94
676793.67 4615280.94
676793.674 4615280.8985
676793.8805 4615278.805
676793.3825 4615278.756
676793.7655 4615274.864
676794.2645 4615274.913
676794.5465 4615272.056
676793.0505 4615271.909
676793.0805 4615271.61
676793.5755 4615266.582
676790.0915 4615266.239
676786.3795 4615265.874
676780.8555 4615265.331
676772.527 4615264.5125
676767.701 4615264.0375
676767.1765 4615269.3645
676766.8965 4615272.2215
676766.8435 4615272.7495
676766.5135 4615276.1135
676766.2045 4615279.2485
676765.631 4615285.0775
676765.322 4615288.215
676764.991 4615291.579
676764.939 4615292.106
676764.658 4615294.961
676764.135 4615300.273
676768.962 4615300.7475
676777.2905 4615301.5665
