"X" "Y"
676072.5415 4616161.214
676072.8615 4616161.214
676072.832 4616163.134
676074.232 4616163.164
676074.172 4616166.9435
676086.072 4616167.1335
676091.472 4616167.22
676111.462 4616167.54
676116.882 4616167.626
676136.8715 4616167.946
676142.2715 4616168.0325
676154.1625 4616168.2225
676154.222 4616164.4315
676155.622 4616164.4515
676155.652 4616162.5415
676159.942 4616162.6015
676159.982 4616160.2015
676162.832 4616160.2515
676162.852 4616159.0515
676163.302 4616159.0515
676164.246 4616159.071
676164.3795 4616151.021
676164.4545 4616146.471
676164.569 4616139.5415
676164.619 4616136.5115
676164.669 4616133.5115
676164.7185 4616130.4715
676161.271 4616130.411
676161.291 4616129.621
676158.891 4616129.5915
676158.911 4616128.4255
676148.681 4616128.2575
676148.5915 4616134.0715
676148.0915 4616134.0615
676148.0015 4616139.4915
676148.5015 4616139.5015
676148.4715 4616141.4615
676150.4715 4616141.4915
676150.4115 4616145.9415
676152.2115 4616145.9715
676152.1615 4616148.8215
676152.7615 4616148.8315
676152.692 4616153.3515
676151.062 4616153.3215
676151.062 4616153.5715
676146.112 4616153.492
676146.092 4616154.692
676141.852 4616154.632
676141.872 4616153.432
676134.832 4616153.312
676128.4015 4616153.2125
676121.6715 4616153.1025
676121.6535 4616154.303
676119.2715 4616154.2625
676114.6725 4616154.193
676114.6915 4616152.9925
676107.1115 4616152.873
676100.3915 4616152.763
676093.9615 4616152.6635
676086.6715 4616152.5435
676086.6515 4616153.7435
676082.4115 4616153.6835
676082.4315 4616152.4835
676077.7315 4616152.404
676077.7315 4616152.154
676076.1115 4616152.124
676076.1815 4616147.614
676076.7815 4616147.614
676076.8315 4616144.804
676078.6215 4616144.8335
676078.691 4616140.3835
676080.691 4616140.4135
676080.721 4616138.4535
676081.221 4616138.4635
676081.311 4616133.0335
676080.811 4616133.0235
676080.901 4616127.147
676070.701 4616126.98
676070.681 4616128.234
676068.2805 4616128.194
676068.271 4616128.984
676064.819 4616128.934
676064.7725 4616131.934
676064.726 4616134.924
676064.679 4616137.954
676064.5715 4616144.884
676064.501 4616149.434
676064.376 4616157.484
676065.3315 4616157.494
676065.7815 4616157.504
676065.7615 4616158.704
676068.6115 4616158.754
676068.5715 4616161.174
676064.3195 4616161.124
676064.232 4616166.784
676072.472 4616166.916
676072.5415 4616161.214
