"X" "Y"
676105.673 4613838.373
676102.893 4613838.833
676100.023 4613839.323
676096.603 4613839.8935
676096.703 4613840.6435
676089.863 4613841.3135
676090.025 4613841.9385
676090.4605 4613843.62
676091.064 4613845.949
676091.494 4613847.609
676093.0745 4613853.709
676093.4965 4613855.3385
676093.7235 4613856.2135
676101.1835 4613854.283
676101.334 4613854.849
676101.7755 4613856.5085
676102.717 4613860.048
676103.164 4613861.729
676103.484 4613862.933
676111.011 4613861.415
676112.7795 4613861.0585
676114.1715 4613860.7775
676115.8615 4613860.437
676116.724 4613860.263
676115.954 4613857.323
676113.0835 4613846.383
676113.051 4613846.2595
676108.27 4613847.5
676105.673 4613838.373
676101.52 4613846.59
676101.15 4613845.15
676104.07 4613844.39
676105.02 4613848.05
676102.1 4613848.81
676101.52 4613846.59
