"X" "Y"
676619.954 4613393.583
676620.092 4613393.716
676620.7535 4613394.354
676622.021 4613395.577
676623.2635 4613396.775
676624.633 4613398.0955
676625.1725 4613398.616
676625.284 4613398.7235
676624.7125 4613399.326
676627.4025 4613401.916
676627.98 4613401.329
676628.4425 4613401.776
676629.9325 4613400.336
676631.314 4613398.9975
676631.5525 4613398.766
676635.4125 4613395.046
676641.712 4613388.9555
676641.8035 4613388.8675
676644.542 4613386.2355
676647.112 4613383.7555
676647.942 4613382.9455
676652.362 4613378.6955
676640.5415 4613366.2955
676638.5315 4613367.8055
676632.1015 4613372.676
676633.1915 4613373.846
676632.7515 4613374.296
676629.4115 4613377.716
676626.912 4613380.286
676616.862 4613390.5965
676617.223 4613390.9455
676616.642 4613391.5365
676619.372 4613394.1765
676619.954 4613393.583
