"X" "Y"
675956.422 4611822.4685
675959.962 4611825.4485
675962.8325 4611827.8585
675966.352 4611823.8685
675977.9725 4611834.098
675983.3325 4611828.048
675981.0725 4611826.038
675982.4125 4611824.518
675986.132 4611820.278
675988.3925 4611822.328
675996.712 4611812.9375
675994.422 4611810.8975
675990.012 4611806.9775
675985.4615 4611802.928
675980.9315 4611798.888
675979.4215 4611797.548
675974.4615 4611797.778
675973.0315 4611799.338
675970.2715 4611802.368
675966.3915 4611806.6285
675963.682 4611809.6085
675959.732 4611813.9385
675956.982 4611816.9585
675953.902 4611820.349
675956.422 4611822.4685
675973.332 4611816.528
675973.522 4611816.308
675978.052 4611820.338
675977.872 4611820.528
675976.562 4611821.968
675972.132 4611817.908
675973.332 4611816.528
