"X" "Y"
676137.9875 4612234.645
676138.2955 4612237.9755
676139.1455 4612247.0655
676139.2155 4612247.8655
676143.3555 4612247.495
676143.285 4612246.6915
676147.976 4612246.2685
676148.0455 4612247.065
676152.9555 4612246.625
676152.8855 4612245.8255
676153.7755 4612245.745
676156.0755 4612243.165
676155.7295 4612239.2445
676155.3345 4612234.7645
676155.0435 4612231.4645
676155.0355 4612231.3745
676154.7485 4612228.084
676154.358 4612223.604
676153.795 4612217.1445
676144.105 4612218.075
676140.115 4612218.465
676136.505 4612218.805
676137.9755 4612234.515
676137.9875 4612234.645
