"X" "Y"
676555.191 4613699.8795
676556.601 4613698.9095
676556.661 4613696.0595
676561.611 4613696.479
676561.421 4613699.159
676565.661 4613699.509
676565.641 4613701.569
676567.181 4613701.409
676571.101 4613701.019
676573.4955 4613701.472
676575.541 4613701.859
676575.0475 4613699.063
676574.411 4613695.459
676573.521 4613692.289
676568.8805 4613690.449
676564.8705 4613689.459
676556.5505 4613687.8495
676555.3105 4613687.7995
676552.4505 4613687.9295
676549.8305 4613689.5395
676549.3205 4613692.7795
676549.461 4613694.4295
676553.901 4613700.7695
676555.191 4613699.8795
