"X" "Y"
676116.3825 4615504.01
676116.3925 4615503.22
676118.1925 4615503.24
676118.2225 4615501.18
676116.4225 4615501.16
676116.4325 4615500.45
676116.4525 4615498.95
676134.7415 4615499.1995
676134.7425 4615499.1595
676134.8985 4615490.199
676134.902 4615489.989
676134.9985 4615484.269
676135.002 4615484.049
676135.152 4615474.949
676115.1615 4615474.681
676115.042 4615484
676120.022 4615484.0695
676120.002 4615485.5895
676119.972 4615488.5495
676119.952 4615489.9995
676114.952 4615489.93
676074.8365 4615489.411
676074.672 4615498.191
676074.668 4615498.411
676074.5525 4615504.851
676074.5495 4615505.021
676074.3825 4615514.021
676114.393 4615514.55
676114.503 4615514.5515
676114.6225 4615505.56
676116.3625 4615505.58
676116.3825 4615504.01
