"X" "Y"
674352.203 4611411.694
674352.883 4611411.254
674354.803 4611409.984
674355.473 4611409.544
674356.133 4611410.514
674362.9525 4611406.114
674363.9025 4611405.454
674362.9225 4611403.984
674359.2025 4611398.364
674357.7525 4611396.184
674356.4625 4611394.234
674356.3025 4611393.984
674353.812 4611390.244
674351.522 4611386.774
674350.692 4611387.314
674347.172 4611389.6045
674343.792 4611391.7845
674344.4425 4611392.8345
674341.1725 4611395.0045
674333.3525 4611400.1845
674336.9525 4611405.6445
674339.1825 4611409.0245
674344.343 4611416.8745
674352.203 4611411.694
