"X" "Y"
676450.86 4611911.113
676450.907 4611911.185
676453.987 4611915.855
676454.0265 4611915.955
676455.9475 4611920.7945
676459.8675 4611926.7445
676462.8685 4611924.796
676463.4175 4611925.6445
676470.7475 4611920.8945
676470.191 4611920.041
676472.1875 4611918.744
676472.2595 4611918.6975
676473.488 4611917.9045
676476.2775 4611916.104
676475.187 4611914.454
676474.5955 4611913.555
676474.4215 4611913.291
676474.397 4611913.254
676474.057 4611912.754
676472.407 4611910.204
676472.3755 4611910.155
676471.307 4611908.504
676464.0265 4611897.2645
676461.5765 4611893.4545
676445.927 4611903.605
676450.86 4611911.113
