"X" "Y"
675713.4535 4614577.5975
675712.8835 4614578.5375
675723.794 4614584.3575
675724.334 4614583.3375
675730.784 4614586.737
675730.284 4614587.7575
675741.274 4614593.517
675741.794 4614592.537
675744.864 4614594.157
675746.754 4614590.557
675749.494 4614585.3365
675749.674 4614584.9865
675751.934 4614580.6765
675754.6935 4614575.4165
675756.6135 4614571.7765
675753.4135 4614570.0965
675753.9535 4614569.1365
675742.9935 4614563.447
675742.4735 4614564.357
675735.973 4614560.947
675736.523 4614559.997
675725.593 4614554.227
675725.123 4614555.2575
675721.493 4614553.3475
675719.563 4614556.9975
675716.783 4614562.2475
675714.4035 4614566.7475
675711.5535 4614572.1375
675709.7035 4614575.618
675713.4535 4614577.5975
