"X" "Y"
675984.3125 4612162.4395
675984.3225 4612162.4395
675984.3825 4612163.0795
675985.6525 4612162.9495
675985.9625 4612165.9995
675984.6925 4612166.1295
675984.7625 4612166.8095
675984.7525 4612166.8095
675977.6425 4612167.5295
675978.593 4612176.9095
675985.703 4612176.1895
675985.713 4612176.2395
675986.983 4612176.1095
675987.0905 4612176.107
675987.113 4612176.102
675987.136 4612176.0975
675987.157 4612176.094
675987.193 4612176.0895
675989.933 4612175.8095
675990.033 4612176.8695
675990.053 4612176.9395
675990.3315 4612177.963
675996.941 4612176.1515
676002.643 4612174.589
676004.883 4612173.969
676006.313 4612173.8495
676012.303 4612173.3485
676016.183 4612173.0385
676013.852 4612149.9585
676012.552 4612150.0985
676011.922 4612150.1685
676008.612 4612150.5285
676004.0015 4612151.0345
676001.862 4612151.269
675999.992 4612151.479
675994.772 4612152.049
675994.511 4612152.0775
675988.222 4612152.769
675984.661 4612153.088
675984.532 4612153.0995
675983.3815 4612153.2035
675978.672 4612153.6295
675976.3955 4612155.2205
675977.2025 4612163.1595
675984.3125 4612162.4395
