"X" "Y"
675529.1175 4611396.039
675528.6175 4611397.379
675533.7075 4611399.319
675533.4375 4611400.129
675538.4475 4611402.049
675538.0475 4611403.109
675543.268 4611405.099
675542.998 4611405.909
675548.008 4611407.8285
675547.608 4611408.8885
675553.308 4611411.0685
675554.708 4611407.3185
675557.0975 4611400.9085
675554.5975 4611399.9385
675554.9375 4611399.0585
675552.3775 4611398.0685
675549.6675 4611397.0185
675550.0275 4611396.0985
675547.5375 4611395.1385
675545.0375 4611394.1385
675545.3775 4611393.2785
675542.8175 4611392.289
675540.1175 4611391.209
675540.4675 4611390.319
675537.9775 4611389.359
675535.467 4611388.389
675535.817 4611387.499
675533.257 4611386.509
675533.387 4611386.159
675532.967 4611385.999
675533.447 4611384.709
675529.707 4611383.279
675529.207 4611384.609
675527.587 4611384.009
675525.987 4611388.229
675524.517 4611387.7495
675523.807 4611390.0095
675522.737 4611389.9295
675521.8275 4611392.3495
675521.5975 4611392.9495
675529.1175 4611396.039
