"X" "Y"
674386.876 4612849.3695
674386.3665 4612850.7795
674388.7055 4612851.619
674388.9565 4612850.9095
674390.205 4612847.379
674390.806 4612845.6795
674391.546 4612843.6095
674392.849 4612839.91
674393.346 4612838.499
674392.875 4612838.3315
674391.546 4612837.859
674388.666 4612836.8295
674387.8055 4612836.521
674386.2065 4612835.948
674384.4765 4612835.328
674384.006 4612835.1595
674383.539 4612836.5905
674381.676 4612842.2995
674380.076 4612847.1995
674379.6855 4612848.3895
674384.296 4612850.0395
674384.806 4612848.6295
674386.876 4612849.3695
