"X" "Y"
675264.7925 4612266.411
675268.6325 4612271.701
675272.983 4612277.6905
675273.623 4612278.5705
675274.643 4612277.8305
675278.4625 4612275.0705
675279.4025 4612274.3905
675281.553 4612277.4805
675287.7425 4612273.07
675285.5125 4612269.9805
675284.8925 4612269.1305
675276.752 4612257.8605
675274.462 4612254.6905
675274.092 4612254.1705
675262.1525 4612262.781
675264.7925 4612266.411
675274.8225 4612263.8905
675277.2125 4612267.2205
675273.7125 4612269.7305
675271.3125 4612266.4105
675274.8225 4612263.8905
